3729.60115739,0,-2634.19604492,-3782.3684082,-3181.34936523,-4335.43652344,-2392.35253906,-2956.33959961,-2147.35913086,-2006.7845459,
3729.60515738,0,-8673.86132812,-12457.7431641,-10477.578125,-14282.8193359,-7881.44091797,-9739.73632812,-7069.26025391,-6599.55615234,
3729.60915738,0,-12292.5673828,-17662.2421875,-14853.7460938,-20256.1699219,-11177.4941406,-13812.2763672,-10014.3867188,-9336.53808594,
3729.61315738,0,-11104.9931641,-15960.6210938,-13422.1855469,-18307.0859375,-10101.4375,-12480.1328125,-9042.32910156,-8426.74316406,
3729.61715738,0,-8052.71923828,-11567.8447266,-9728.09375,-13263.2900391,-7317.63574219,-9038.77929688,-6556.93505859,-6125.08691406,
3729.62115738,0,-5060.12597656,-7260.67724609,-6104.81542969,-8320.63574219,-4591.48779297,-5671.15820312,-4123.5859375,-3864.19555664,
3729.62515738,0,-3042.61254883,-4365.84033203,-3668.83349609,-5005.54394531,-2764.66430664,-3414.72875977,-2478.81225586,-2314.58520508,
3729.62915738,0,-2111.47241211,-3032.33496094,-2548.38427734,-3476.46118164,-1920.27868652,-2372.05859375,-1713.18481445,-1587.05383301,
3729.63315738,0,-1350.15185547,-1937.56860352,-1630.09851074,-2209.93798828,-1218.70507812,-1505.60192871,-1091.28540039,-1016.96075439,
3729.63715738,0,-28.1212501526,-39.2772674561,-33.8139266968,-26.797870636,-14.7149057388,-16.8343315125,-20.9707221985,-32.6721115112,
3729.65132872,0,-2631.39746094,-3782.24731445,-3180.36010742,-4336.38818359,-2395.60839844,-2957.13623047,-2140.19824219,-1994.36254883,
3729.65532872,0,-8672.1875,-12462.1904297,-10479.4960938,-14284.5986328,-7889.88232422,-9740.32617188,-7052.17578125,-6577.17138672,
3729.65932872,0,-12311.2626953,-17681.1054688,-14868.7392578,-20259.1582031,-11187.9414062,-13813.6748047,-10010.59375,-9351.58398438,
3729.66332872,0,-11143.6484375,-15990.1308594,-13445.7841797,-18315.2226562,-10115.5263672,-12489.8935547,-9063.13867188,-8483.29589844,
3729.66732872,0,-8075.35449219,-11586.7363281,-9739.73144531,-13273.0351562,-7336.27783203,-9054.85839844,-6570.34863281,-6150.45605469,
3729.67132872,0,-5051.73974609,-7260.59423828,-6100.79833984,-8321.74316406,-4606.01611328,-5679.10449219,-4109.54882812,-3836.68310547,
3729.67532872,0,-3032.13574219,-4362.82519531,-3667.4284668,-4998.25244141,-2766.87695312,-3409.37207031,-2464.88549805,-2302.29101562,
3729.67932872,0,-2116.32128906,-3035.46240234,-2555.29980469,-3471.10913086,-1913.17541504,-2363.85009766,-1720.66491699,-1620.05004883,
3729.68332872,0,-1354.68273926,-1935.5246582,-1632.29248047,-2214.47558594,-1213.39001465,-1506.26184082,-1099.93688965,-1037.60766602,
3729.68732872,0,-21.0481472015,-25.583398819,-27.3344230652,-36.7025985718,-13.3084526062,-23.4284152985,-11.3410549164,-5.20544624329,
3729.71637486,0,-2637.82568359,-3784.5402832,-3183.66870117,-4335.78417969,-2392.64697266,-2955.30102539,-2145.296875,-2009.25830078,
3729.72037486,0,-8691.22460938,-12469.7294922,-10489.7392578,-14286.6865234,-7885.57617188,-9738.83398438,-7069.75927734,-6619.7734375,
3729.72437486,0,-12323.1191406,-17685.5,-14876.8916016,-20266.796875,-11187.9121094,-13815.8662109,-10024.6728516,-9376.0859375,
3729.72837486,0,-11125.6855469,-15978.8242188,-13441.1396484,-18319.2871094,-10110.2226562,-12485.3769531,-9047.56738281,-8442.58007812,
3729.73237486,0,-8048.86816406,-11569.2158203,-9732.82910156,-13267.5556641,-7315.18945312,-9036.24609375,-6542.19042969,-6096.11425781,
3729.73637486,0,-5048.12304688,-7254.79931641,-6104.37207031,-8315.7421875,-4579.83935547,-5658.85253906,-4105.59130859,-3836.23486328,
3729.74037486,0,-3039.63110352,-4361.45410156,-3669.2956543,-4999.1875,-2753.7097168,-3401.19042969,-2476.47192383,-2320.88769531,
3729.74437486,0,-2112.59423828,-3025.45117188,-2544.1394043,-3478.02294922,-1920.72180176,-2369.29077148,-1718.5065918,-1599.1151123,
3729.74837486,0,-1349.71289062,-1928.7590332,-1623.59777832,-2222.08007812,-1233.39794922,-1517.52832031,-1091.66333008,-1007.46264648,
3729.75237486,0,-32.5359306335,-37.1884880066,-36.0543327332,-40.2503929138,-30.6303119659,-32.3479766846,-21.9772510529,-21.6730384827,
3729.77295238,0,-2638.49804688,-3785.75634766,-3185.04711914,-4341.20019531,-2397.90844727,-2960.18432617,-2147.21923828,-2004.25390625,
3729.77695238,0,-8688.42382812,-12469.9736328,-10491.7314453,-14299.7070312,-7897.83398438,-9749.80078125,-7069.00390625,-6595.81152344,
3729.78095238,0,-12320.3720703,-17686.2246094,-14882.3779297,-20277.3222656,-11197.3193359,-13823.7314453,-10020.9208984,-9351.32226562,
3729.78495238,0,-11147.2353516,-15995.2490234,-13462.65625,-18326.9023438,-10117.6650391,-12493.2177734,-9064.68945312,-8472.49121094,
3729.78895238,0,-8093.53173828,-11598.5654297,-9763.27734375,-13278.9228516,-7327.90820312,-9052.4140625,-6580.23974609,-6166.03515625,
3729.79295238,0,-5078.25732422,-7271.14550781,-6118.64550781,-8326.25,-4591.63769531,-5675.12744141,-4123.80957031,-3862.85864258,
3729.79695238,0,-3047.55810547,-4365.96630859,-3672.64282227,-5006.12890625,-2759.88110352,-3410.29882812,-2467.57226562,-2300.06567383,
3729.80095238,0,-2124.3269043,-3042.5690918,-2560.08276367,-3483.4375,-1923.87585449,-2374.3605957,-1720.14257812,-1607.00476074,
3729.80495238,0,-1371.9942627,-1959.1640625,-1647.52062988,-2228.07104492,-1236.64111328,-1523.87255859,-1118.49682617,-1060.69897461,
3729.80895238,0,-48.5606040955,-61.4671173096,-48.69581604,-51.654132843,-39.0769920349,-43.597114563,-48.092010498,-58.0419158936,
3729.82140052,0,-2648.11010742,-3796.87915039,-3196.109375,-4346.66113281,-2402.58789062,-2964.82958984,-2153.30004883,-2012.66491699,
3729.82540052,0,-8732.6953125,-12514.5351562,-10534.6962891,-14323.6601562,-7917.69238281,-9771.18652344,-7103.07958984,-6645.79882812,
3729.82940052,0,-12400.6103516,-17757.6640625,-14948.6035156,-20323.9667969,-11234.9931641,-13867.0791016,-10091.9667969,-9451.88574219,
3729.83340052,0,-11218.3291016,-16053.2333984,-13513.3623047,-18383.0039062,-10163.8652344,-12546.3632812,-9135.77246094,-8554.29101562,
3729.83740052,0,-8131.41796875,-11633.4765625,-9792.11816406,-13334.625,-7378.80859375,-9104.51660156,-6624.77148438,-6188.22851562,
3729.84140052,0,-5108.13085938,-7307.79638672,-6151.43212891,-8376.65039062,-4641.01171875,-5721.35498047,-4164.37304688,-3886.40844727,
3729.84540052,0,-3081.42285156,-4402.70654297,-3707.84985352,-5039.46484375,-2790.64916992,-3441.65844727,-2517.60131836,-2363.30541992,
3729.84940052,0,-2143.84057617,-3055.00634766,-2574.32055664,-3498.42285156,-1934.63452148,-2390.01904297,-1754.92016602,-1652.26379395,
3729.85340052,0,-1360.08312988,-1936.90893555,-1631.47509766,-2228.18896484,-1233.79089355,-1524.41894531,-1110.52026367,-1031.91442871,
3729.85740052,0,-11.891998291,-17.8635387421,-14.3402385712,-31.9784908295,-21.6756210327,-24.4242858887,-7.08341598511,7.60484886169,
3729.86536856,0,-2655.45605469,-3800.89038086,-3199.32739258,-4351.09521484,-2405.86230469,-2970.21923828,-2163.44458008,-2028.42578125,
3729.86936856,0,-8744.45605469,-12519.328125,-10536.7089844,-14334.6992188,-7927.77832031,-9785.92578125,-7122.40332031,-6671.56152344,
3729.87336856,0,-12390.6386719,-17749.0742188,-14936.1572266,-20329.3691406,-11247.1279297,-13878.9990234,-10087.5292969,-9435.90820312,
3729.87736856,0,-11182.6865234,-16032.9794922,-13491.2070312,-18368.0917969,-10165.71875,-12539.0703125,-9098.98242188,-8504.06152344,
3729.88136856,0,-8090.47119141,-11607.6318359,-9769.04589844,-13296.7148438,-7358.26904297,-9074.1171875,-6583.65527344,-6164.203125,
3729.88536856,0,-5067.31640625,-7271.21484375,-6122.12744141,-8331.796875,-4607.21044922,-5683.30126953,-4131.05371094,-3880.79931641,
3729.88936856,0,-3033.40356445,-4358.53173828,-3672.59692383,-5005.89941406,-2764.13037109,-3412.95214844,-2479.55883789,-2323.56274414,
3729.89336856,0,-2091.40039062,-3016.17944336,-2543.68164062,-3472.27319336,-1912.75170898,-2365.51245117,-1709.18432617,-1588.40026855,
3729.89736856,0,-1326.92126465,-1917.88671875,-1619.10375977,-2205.16821289,-1211.77355957,-1501.01672363,-1084.28405762,-1011.86352539,
3729.90136856,0,-8.05125331879,-17.5111274719,-18.0306663513,-19.7223930359,-9.21196651459,-13.0087928772,-12.2815151215,-24.0657176971,
3729.91393852,0,-2640.76391602,-3789.76342773,-3190.22143555,-4347.00146484,-2405.5715332,-2967.56054688,-2151.69116211,-2008.92236328,
3729.91793852,0,-8700.11230469,-12484.6679688,-10510.5166016,-14318.8779297,-7920.86376953,-9773.06445312,-7089.31152344,-6622.16015625,
3729.92193852,0,-12341.9345703,-17706.9277344,-14909.0712891,-20302.734375,-11223.4111328,-13852.9853516,-10059.5078125,-9407.60644531,
3729.92593852,0,-11161.484375,-16007.9863281,-13479.7597656,-18347.0039062,-10134.5263672,-12515.5234375,-9103.53417969,-8526.44921875,
3729.92993852,0,-8087.04003906,-11599.0712891,-9765.24023438,-13294.8710938,-7342.65576172,-9070.37597656,-6602.15820312,-6179.12841797,
3729.93393852,0,-5060.97314453,-7266.53271484,-6114.78271484,-8338.59863281,-4608.23535156,-5690.78076172,-4132.81689453,-3848.33422852,
3729.93793852,0,-3032.84912109,-4359.52587891,-3667.61010742,-5005.83544922,-2767.72827148,-3416.28173828,-2474.4140625,-2297.77783203,
3729.94193852,0,-2106.83178711,-3026.4152832,-2545.8996582,-3468.49487305,-1917.25805664,-2367.76489258,-1721.29016113,-1614.81384277,
3729.94593852,0,-1338.39282227,-1924.69934082,-1616.58813477,-2205.63500977,-1218.87963867,-1507.20983887,-1100.1036377,-1039.26367188,
3729.94993852,0,-3.70408272743,-15.0405721664,-7.87034797668,-24.5022106171,-10.5080442429,-17.1869869232,-9.4967546463,-1.51768231392,
3729.96204696,0,-2640.69995117,-3787.85644531,-3188.77856445,-4342.3515625,-2398.72412109,-2962.51098633,-2154.48217773,-2017.60510254,
3729.96604696,0,-8699.5234375,-12478.4677734,-10505.1777344,-14307.0,-7902.87792969,-9761.12695312,-7100.07763672,-6649.640625,
3729.97004696,0,-12335.2578125,-17696.71875,-14898.0126953,-20295.4746094,-11211.5917969,-13847.7158203,-10069.4931641,-9423.40917969,
3729.97404696,0,-11141.9521484,-15992.421875,-13462.4189453,-18349.421875,-10138.5419922,-12520.2167969,-9091.36621094,-8489.18164062,
3729.97804696,0,-8069.37304688,-11583.9560547,-9751.7890625,-13296.2060547,-7347.34863281,-9070.9609375,-6575.53222656,-6129.63818359,
3729.98204696,0,-5068.73242188,-7267.33203125,-6120.05859375,-8338.78125,-4608.31591797,-5687.85302734,-4127.92236328,-3860.22143555,
3729.98604696,0,-3054.5925293,-4372.51513672,-3683.84765625,-5013.91845703,-2771.77514648,-3420.62475586,-2492.9152832,-2344.85351562,
3729.99004696,0,-2116.61230469,-3034.97607422,-2556.91723633,-3484.98852539,-1927.52185059,-2378.53173828,-1729.1517334,-1618.07543945,
3729.99404696,0,-1342.50830078,-1932.49108887,-1628.88928223,-2223.90698242,-1231.73535156,-1517.87573242,-1092.45544434,-1009.51800537,
3729.99804696,0,-21.4841156006,-32.5780296326,-30.3298149109,-39.1927680969,-24.6065311432,-26.8242263794,-13.5206604004,-9.70425796509,
3730.01573335,0,-2640.37133789,-3786.30786133,-3187.70214844,-4347.28076172,-2403.15063477,-2967.11499023,-2155.07910156,-2013.45812988,
3730.01973335,0,-8695.24121094,-12473.7324219,-10501.7060547,-14321.7919922,-7918.42089844,-9775.24121094,-7095.55566406,-6625.38427734,
3730.02373335,0,-12329.2138672,-17694.4355469,-14897.6699219,-20311.0253906,-11232.5556641,-13863.7978516,-10058.0087891,-9390.21386719,
3730.02773335,0,-11148.8115234,-16000.5439453,-13473.0498047,-18354.8808594,-10152.1230469,-12529.3125,-9093.27441406,-8502.53613281,
3730.03173335,0,-8086.07373047,-11595.3251953,-9763.90039062,-13293.3847656,-7350.90625,-9074.02148438,-6595.70849609,-6186.23828125,
3730.03573335,0,-5069.44384766,-7266.31835938,-6116.58251953,-8332.62695312,-4606.04980469,-5686.11376953,-4134.26367188,-3878.56811523,
3730.03973335,0,-3036.85424805,-4363.07910156,-3671.7487793,-5005.52880859,-2766.88183594,-3413.10302734,-2473.52709961,-2306.50292969,
3730.04373335,0,-2104.72705078,-3033.52661133,-2553.52880859,-3471.9609375,-1920.17028809,-2365.49682617,-1714.05786133,-1597.34545898,
3730.04773335,0,-1344.21655273,-1938.52490234,-1631.21142578,-2207.75683594,-1223.27636719,-1504.80688477,-1100.93237305,-1040.45007324,
3730.05173335,0,-16.6176891327,-31.523349762,-25.4747428894,-25.9590930939,-16.4931716919,-17.6223773956,-23.5705089569,-32.5003623962,
3730.06794151,0,-2636.02392578,-3786.32666016,-3188.52563477,-4343.72265625,-2400.14038086,-2962.62036133,-2149.85180664,-2006.90515137,
3730.07194151,0,-8691.62304688,-12477.4882812,-10508.0224609,-14312.5058594,-7908.99462891,-9762.81640625,-7089.62304688,-6626.12792969,
3730.07594151,0,-12340.1494141,-17701.3535156,-14907.8134766,-20303.4746094,-11219.9931641,-13851.3681641,-10068.1650391,-9422.50292969,
3730.07994151,0,-11158.7568359,-15999.4599609,-13473.0732422,-18354.8789062,-10143.1826172,-12523.9697266,-9106.62988281,-8523.09179688,
3730.08394151,0,-8073.97509766,-11587.0087891,-9754.50585938,-13297.4082031,-7350.02783203,-9073.74609375,-6588.95166016,-6149.73095703,
3730.08794151,0,-5050.31982422,-7263.22802734,-6112.75488281,-8331.27441406,-4607.39160156,-5683.52832031,-4120.44189453,-3836.3112793,
3730.09194151,0,-3031.96069336,-4365.50390625,-3673.36010742,-4995.04296875,-2761.83398438,-3405.32055664,-2474.95898438,-2315.87231445,
3730.09594151,0,-2110.41992188,-3032.16918945,-2551.17431641,-3465.2578125,-1916.1138916,-2363.21142578,-1724.16748047,-1623.78503418,
3730.09994151,0,-1344.17004395,-1929.83850098,-1623.0994873,-2212.1496582,-1227.54296875,-1511.25964355,-1096.26525879,-1023.79376221,
3730.10394151,0,-13.2379436493,-26.8841152191,-20.6747264862,-30.4894733429,-22.9363002777,-22.6283912659,-7.02244663239,4.56920194626,
3730.11254185,0,-2640.57519531,-3788.84570312,-3189.97949219,-4341.65673828,-2398.56933594,-2962.31811523,-2155.69458008,-2020.17333984,
3730.11654185,0,-8699.00292969,-12482.5917969,-10509.9951172,-14307.5537109,-7906.40527344,-9763.47167969,-7100.87695312,-6646.80175781,
3730.12054184,0,-12334.0722656,-17703.1601562,-14906.5302734,-20299.3027344,-11221.6318359,-13853.8232422,-10064.9833984,-9403.37402344,
3730.12454184,0,-11143.3095703,-15999.2949219,-13473.8779297,-18351.8378906,-10147.7851562,-12523.7568359,-9088.57519531,-8475.86425781,
3730.12854184,0,-8076.18408203,-11591.3867188,-9764.24511719,-13294.2998047,-7350.38232422,-9069.16992188,-6586.04199219,-6148.10791016,
3730.13254184,0,-5072.33642578,-7269.73974609,-6123.62402344,-8335.01074219,-4607.39697266,-5683.25585938,-4140.39697266,-3879.28125,
3730.13654184,0,-3046.96118164,-4366.5703125,-3674.76489258,-5009.40966797,-2769.54394531,-3413.90380859,-2489.53076172,-2329.47753906,
3730.14054184,0,-2107.32983398,-3030.23901367,-2548.19165039,-3477.55395508,-1923.98730469,-2369.59448242,-1717.06481934,-1593.07043457,
3730.14454184,0,-1345.15319824,-1936.2980957,-1628.97290039,-2213.49902344,-1227.13269043,-1509.20031738,-1089.89208984,-1013.97003174,
3730.14854184,0,-27.5712966919,-35.3985939026,-29.1915931702,-27.6629905701,-19.0036277771,-19.5260047913,-17.1167049408,-27.734331131,
